"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"10453",20431805,"the-netherlands","north-holland","amsterdam","2020-09-09","IJburg - Zeeburgereiland",52.36265,4.97682,"Entire house","Entire home/apt",4,"4",5,"$175.00",3,14,100,0,175,5250
"10454",20431927,"the-netherlands","north-holland","amsterdam","2020-09-09","Geuzenveld - Slotermeer",52.37826,4.83441,"Entire apartment","Entire home/apt",2,"1",1,"$100.00",2,1125,100,0,100,3000
"10455",20432413,"the-netherlands","north-holland","amsterdam","2020-09-09","De Pijp - Rivierenbuurt",52.35235,4.89506,"Entire loft","Entire home/apt",2,"1",1,"$270.00",2,14,96,0,270,8100
"10456",20432423,"the-netherlands","north-holland","amsterdam","2020-09-09","IJburg - Zeeburgereiland",52.35503,4.99533,"Entire townhouse","Entire home/apt",4,"3",3,"$106.00",5,12,NA,0,106.333333333333,3190
"10457",20433445,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.37217,4.84796,"Entire apartment","Entire home/apt",4,"2",4,"$214.00",1,4,94,8,200,4400
"10458",20433472,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-West",52.37137,4.896,"Private room in apartment","Private room",2,"1",1,"$61.57",2,50,96,26,65.25,261
"10459",20435919,"the-netherlands","north-holland","amsterdam","2020-09-09","Geuzenveld - Slotermeer",52.38107,4.81818,"Private room in apartment","Private room",1,"1",1,"$60.00",3,14,93,28,60,120
"10460",20436899,"the-netherlands","north-holland","amsterdam","2020-09-09","De Pijp - Rivierenbuurt",52.34713,4.8941,"Entire apartment","Entire home/apt",2,"1",1,"$139.00",5,1125,NA,9,139,2919
"10461",20437201,"the-netherlands","north-holland","amsterdam","2020-09-09","Zuid",52.35158,4.86158,"Entire apartment","Entire home/apt",4,"2",2,"$200.00",1,60,80,0,200,6000
"10462",20443696,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.37169,4.85402,"Entire apartment","Entire home/apt",2,"1",1,"$100.00",2,1125,100,0,100,3000
"10463",20443815,"the-netherlands","north-holland","amsterdam","2020-09-09","Buitenveldert - Zuidas",52.33164,4.88605,"Entire apartment","Entire home/apt",3,"1",1,"$75.00",4,1125,95,0,75,2250
"10464",20445272,"the-netherlands","north-holland","amsterdam","2020-09-09","Oostelijk Havengebied - Indische Buurt",52.3653,4.9356,"Entire apartment","Entire home/apt",2,"1",1,"$250.00",4,1125,91,28,250,500
"10465",20446323,"the-netherlands","north-holland","amsterdam","2020-09-09","Oud-Oost",52.35178,4.91257,"Entire apartment","Entire home/apt",2,"1",1,"$125.00",2,1125,100,0,125,3750
"10466",20448472,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-Oost",52.3607,4.90669,"Entire loft","Entire home/apt",4,NA,2,"$120.00",2,5,96,0,120,3600
"10467",20449293,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.37197,4.86035,"Entire apartment","Entire home/apt",2,"1",1,"$280.00",3,365,100,0,280,8400
"10468",20450623,"the-netherlands","north-holland","amsterdam","2020-09-09","De Pijp - Rivierenbuurt",52.35697,4.89133,"Entire apartment","Entire home/apt",4,"2",2,"$99.00",25,1125,100,0,99,2970
"10469",20451620,"the-netherlands","north-holland","amsterdam","2020-09-09","Oud-Oost",52.35839,4.93475,"Entire townhouse","Entire home/apt",4,"5+",5,"$260.00",3,28,96,0,260,7800
"10470",20452688,"the-netherlands","north-holland","amsterdam","2020-09-09","Zuid",52.34525,4.86694,"Entire apartment","Entire home/apt",3,"2",2,"$156.00",11,30,NA,0,155.333333333333,4660
"10471",20454398,"the-netherlands","north-holland","amsterdam","2020-09-09","Oostelijk Havengebied - Indische Buurt",52.37148,4.93939,"Entire loft","Entire home/apt",2,NA,1,"$86.00",3,1125,94,0,86,2580
"10472",20454917,"the-netherlands","north-holland","amsterdam","2020-09-09","Bos en Lommer",52.37757,4.8514,"Private room in apartment","Private room",2,"1",1,"$75.00",1,4,NA,0,75.0333333333333,2251
"10473",20455357,"the-netherlands","north-holland","amsterdam","2020-09-09","Westerpark",52.37578,4.87227,"Private room in apartment","Private room",2,"1",1,"$70.00",2,1125,NA,0,70,2100
"10474",20456509,"the-netherlands","north-holland","amsterdam","2020-09-09","De Pijp - Rivierenbuurt",52.34741,4.91021,"Private room in guesthouse","Private room",2,NA,1,"$50.00",2,14,90,0,50,1500
"10475",20462771,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.36614,4.85272,"Entire apartment","Entire home/apt",3,"2",2,"$160.00",2,10,80,0,160,4800
"10476",20464608,"the-netherlands","north-holland","amsterdam","2020-09-09","Westerpark",52.37723,4.87589,"Entire townhouse","Entire home/apt",4,"4",4,"$350.00",1,14,NA,0,350,10500
"10477",20464617,"the-netherlands","north-holland","amsterdam","2020-09-09","Oostelijk Havengebied - Indische Buurt",52.3605,4.9359,"Entire apartment","Entire home/apt",4,"2",2,"$143.00",2,1125,92,0,143,4290
"10478",20465459,"the-netherlands","north-holland","amsterdam","2020-09-09","Noord-West",52.41859,4.87143,"Entire apartment","Entire home/apt",7,"3",6,"$155.00",1,60,97,25,147,735
"10479",20465711,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.36786,4.86725,"Entire apartment","Entire home/apt",2,"1",1,"$79.00",2,1125,85,0,79,2370
"10480",20469774,"the-netherlands","north-holland","amsterdam","2020-09-09","De Pijp - Rivierenbuurt",52.35615,4.89652,"Private room in apartment","Private room",4,NA,2,"$250.00",2,30,93,0,250,7500
"10481",20470078,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-West",52.37045,4.89591,"Entire apartment","Entire home/apt",4,"2",3,"$264.00",2,30,96,10,250,5000
"10482",20473516,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-Oost",52.37168,4.93018,"Entire townhouse","Entire home/apt",3,"3",3,"$120.00",2,4,80,0,120,3600
"10483",20474404,"the-netherlands","north-holland","amsterdam","2020-09-09","De Pijp - Rivierenbuurt",52.35653,4.89025,"Entire apartment","Entire home/apt",2,"1",1,"$159.00",2,1125,100,0,159,4770
"10484",20476337,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.36285,4.85765,"Entire apartment","Entire home/apt",2,"1",1,"$85.00",3,1125,98,0,85,2550
"10485",20477530,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.36657,4.8731,"Entire apartment","Entire home/apt",2,"1",1,"$149.00",14,60,100,0,149,4470
"10486",20479021,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-West",52.37303,4.88213,"Entire apartment","Entire home/apt",4,"2",2,"$400.00",4,1125,84,0,400,12000
"10487",20486092,"the-netherlands","north-holland","amsterdam","2020-09-09","IJburg - Zeeburgereiland",52.36036,4.98062,"Entire townhouse","Entire home/apt",4,"3",3,"$130.00",3,1125,93,0,130,3900
"10488",20488780,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-West",52.36815,4.88625,"Entire apartment","Entire home/apt",2,"2",1,"$144.00",2,1125,92,0,144,4320
"10489",20488828,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.36383,4.85654,"Entire apartment","Entire home/apt",2,"1",1,"$121.00",2,30,98,6,110.25,2646
"10490",20490167,"the-netherlands","north-holland","amsterdam","2020-09-09","Oud-Noord",52.40173,4.90238,"Private room in boat","Private room",2,"1",1,"$125.00",2,7,98,0,123.166666666667,3695
"10491",20491065,"the-netherlands","north-holland","amsterdam","2020-09-09","Slotervaart",52.35569,4.82893,"Private room in apartment","Private room",2,"1",1,"$38.00",1,1125,80,0,38,1140
"10492",20492857,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-Oost",52.36287,4.88888,"Entire apartment","Entire home/apt",4,"1",2,"$250.00",2,3,NA,0,250,7500
"10493",20493231,"the-netherlands","north-holland","amsterdam","2020-09-09","Oud-Oost",52.35233,4.92099,"Entire apartment","Entire home/apt",4,"3",2,"$199.00",3,20,98,0,199,5970
"10494",20498694,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.36182,4.87587,"Private room in apartment","Private room",2,NA,1,"$65.00",3,1125,93,29,65,65
"10495",20499230,"the-netherlands","north-holland","amsterdam","2020-09-09","Oud-Noord",52.40068,4.90288,"Entire apartment","Entire home/apt",2,"1",2,"$150.00",4,1125,100,0,150,4500
"10496",20509039,"the-netherlands","north-holland","amsterdam","2020-09-09","Zuid",52.35204,4.85603,"Entire apartment","Entire home/apt",2,"1",1,"$200.00",5,10,NA,0,200,6000
"10497",20509678,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.37245,4.84807,"Entire apartment","Entire home/apt",3,"1",2,"$100.00",1,1125,100,0,100,3000
"10498",20510629,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.37226,4.85646,"Entire apartment","Entire home/apt",2,"1",1,"$125.00",2,1125,94,0,124.733333333333,3742
"10499",20512929,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.37087,4.85978,"Entire apartment","Entire home/apt",4,"1",2,"$114.00",2,1125,90,0,114,3420
"10500",20514920,"the-netherlands","north-holland","amsterdam","2020-09-09","Oud-Oost",52.35737,4.90856,"Entire apartment","Entire home/apt",2,NA,1,"$115.00",2,1125,98,0,115,3450
"10501",20515186,"the-netherlands","north-holland","amsterdam","2020-09-09","Oud-Noord",52.38404,4.91617,"Entire apartment","Entire home/apt",2,"1",2,"$140.00",2,7,93,0,140,4200
"10502",20515453,"the-netherlands","north-holland","amsterdam","2020-09-09","Noord-West",52.40749,4.89809,"Entire apartment","Entire home/apt",2,"1",1,"$100.00",2,6,100,0,100,3000
"10503",20516768,"the-netherlands","north-holland","amsterdam","2020-09-09","De Pijp - Rivierenbuurt",52.35276,4.89482,"Private room in apartment","Private room",1,"1",1,"$65.00",3,10,99,29,65,65
"10504",20526941,"the-netherlands","north-holland","amsterdam","2020-09-09","Zuid",52.34801,4.84632,"Entire apartment","Entire home/apt",2,"1",1,"$99.00",4,10,100,0,99,2970
"10505",20528092,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-Oost",52.36149,4.8855,"Entire apartment","Entire home/apt",3,NA,2,"$197.00",4,30,98,0,197,5910
